nu			f_nu
1.74497598415e+15 1.86434695695e-15
1.74537727122e+15 1.86373638651e-15
1.74577975951e+15 1.86445470074e-15
1.74618141639e+15 1.85827518711e-15
1.74658325813e+15 1.85298734115e-15
1.74698630289e+15 1.85621864122e-15
1.74738851521e+15 1.85890723931e-15
1.74779091277e+15 1.85608393652e-15
1.74819349572e+15 1.8538526034e-15
1.74859524426e+15 1.85437677942e-15
1.74899819787e+15 1.85101738854e-15
1.74940133723e+15 1.84736593026e-15
1.74980364118e+15 1.84337589009e-15
1.75020715198e+15 1.84026969185e-15
1.75060982667e+15 1.84069791431e-15
1.75101268669e+15 1.838723904e-15
1.75141675537e+15 1.83268342529e-15
1.75181998691e+15 1.83335759442e-15
1.75222340417e+15 1.8349603726e-15
1.75262700727e+15 1.83480015293e-15
1.75302977126e+15 1.83576616978e-15
1.75343374597e+15 1.83037547431e-15
1.7538379069e+15 1.82723614482e-15
1.7542412277e+15 1.82961848372e-15
1.754645761e+15 1.82955578398e-15
1.75504945348e+15 1.82617765916e-15
1.75545333176e+15 1.82548372882e-15
1.75585842435e+15 1.82503139507e-15
1.75626267508e+15 1.8188816535e-15
1.756667112e+15 1.8105459345e-15
1.75707173523e+15 1.80834945728e-15
1.75747654489e+15 1.80960824965e-15
1.75788051037e+15 1.80692896486e-15
1.75828569284e+15 1.80813750309e-15
1.75869003042e+15 1.80886069156e-15
1.75909558619e+15 1.80860940023e-15
1.75950029639e+15 1.80724361494e-15
1.75990622599e+15 1.80597341434e-15
1.76031130932e+15 1.80271788604e-15
1.76071657917e+15 1.80179117366e-15
1.76112203567e+15 1.80067096474e-15
1.76152767895e+15 1.799793324e-15
1.76193350914e+15 1.79668953776e-15
1.76233849037e+15 1.79794410852e-15
1.76274469429e+15 1.79542314669e-15
1.76315004855e+15 1.79338937311e-15
1.76355662671e+15 1.79454328867e-15
1.76396235452e+15 1.795359663e-15
1.76436930744e+15 1.79067027317e-15
1.76477540931e+15 1.78892961379e-15
1.76518169817e+15 1.78897418812e-15
1.76558817415e+15 1.78270402776e-15
1.76599483737e+15 1.78371383527e-15
1.76640168796e+15 1.78597417644e-15
1.76680872606e+15 1.78938705567e-15
1.76721491006e+15 1.78505250647e-15
1.76762232307e+15 1.78471062599e-15
1.76802888128e+15 1.78148660981e-15
1.76843666973e+15 1.77989640074e-15
1.76884360268e+15 1.78162271884e-15
1.76925072294e+15 1.78291488225e-15
1.76965803066e+15 1.78410933418e-15
1.77006552596e+15 1.78347979554e-15
1.77047320896e+15 1.78088498299e-15
1.7708810798e+15 1.77742958208e-15
1.77128913862e+15 1.78058557165e-15
1.77169738553e+15 1.78139257447e-15
1.77210477316e+15 1.77861195384e-15
1.77251234818e+15 1.78171562701e-15
1.7729211592e+15 1.78118085315e-15
1.77332910989e+15 1.77835469257e-15
1.77373724835e+15 1.78307626181e-15
1.77414662466e+15 1.78191933453e-15
1.77455513956e+15 1.7852500872e-15
1.77496384264e+15 1.78633570175e-15
1.77537168264e+15 1.78704050805e-15
1.77578076197e+15 1.78759904003e-15
1.77619002986e+15 1.78715634747e-15
1.77659948644e+15 1.78685630492e-15
1.77700807854e+15 1.78636775974e-15
1.77741685861e+15 1.78440473622e-15
1.77782688109e+15 1.78876340433e-15
1.778236038e+15 1.79330967358e-15
1.7786453833e+15 1.79034708235e-15
1.77905491709e+15 1.79123192034e-15
1.77946463952e+15 1.79221027552e-15
1.77987455072e+15 1.7976454647e-15
1.7802846508e+15 1.79804994167e-15
1.78069388223e+15 1.79831345462e-15
1.78110436001e+15 1.80032646056e-15
1.78151502708e+15 1.79925984209e-15
1.78192482442e+15 1.80363753592e-15
1.78233481033e+15 1.80361192391e-15
1.78274604506e+15 1.80556921446e-15
1.783156409e+15 1.81272425208e-15
1.78356696189e+15 1.80971711945e-15
1.78397770388e+15 1.80751476417e-15
1.7843886351e+15 1.82121659259e-15
1.78479975567e+15 1.82287754204e-15
1.78521000267e+15 1.81746669926e-15
1.78562150185e+15 1.82454594715e-15
1.78603319079e+15 1.82723758023e-15
1.78644400507e+15 1.83021081405e-15
1.78685500839e+15 1.83073366834e-15
1.78726726637e+15 1.8329466172e-15
1.78767864863e+15 1.83403075431e-15
1.78809022031e+15 1.8323406686e-15
1.78850198154e+15 1.84023390589e-15
1.78891393246e+15 1.8425791114e-15
1.78932607319e+15 1.84370141575e-15
1.78973733541e+15 1.85129753444e-15
1.79014985567e+15 1.85700843162e-15
1.79056256615e+15 1.86336957384e-15
1.79097439702e+15 1.8675248856e-15
1.79138748782e+15 1.86947295513e-15
1.79179969829e+15 1.87216966174e-15
1.79221209851e+15 1.87210338931e-15
1.79262468861e+15 1.86913768036e-15
1.79303746873e+15 1.87425925694e-15
1.79345043898e+15 1.8761990078e-15
1.79386359951e+15 1.87836983523e-15
1.79427695044e+15 1.88333829079e-15
1.79468941753e+15 1.88737085068e-15
1.79510314917e+15 1.89172323336e-15
1.79551707162e+15 1.89425336839e-15
1.79593010912e+15 1.89300949141e-15
1.7963433367e+15 1.89474619694e-15
1.79675675449e+15 1.90020403825e-15
1.79717143996e+15 1.89890853838e-15
1.79758523904e+15 1.90073132239e-15
1.79799922872e+15 1.90473626122e-15
1.79841233029e+15 1.90558018601e-15
1.79882670107e+15 1.90549175176e-15
1.79924126284e+15 1.90879095891e-15
1.79965601573e+15 1.91264322028e-15
1.80006987905e+15 1.91190294168e-15
1.8004850141e+15 1.91417313583e-15
1.80089925884e+15 1.91468247148e-15
1.80131369423e+15 1.91435721369e-15
1.80172832042e+15 1.91393907676e-15
1.80214313753e+15 1.91268796649e-15
1.80255814569e+15 1.91522929209e-15
1.80297334503e+15 1.91480950598e-15
1.8033887357e+15 1.91254149709e-15
1.80380431781e+15 1.91489284019e-15
1.8042200915e+15 1.91862613007e-15
1.80463497059e+15 1.91456066213e-15
1.80505112734e+15 1.91017321952e-15
1.80546638875e+15 1.91182978747e-15
1.80588184127e+15 1.91071987322e-15
1.80629857336e+15 1.90841073915e-15
1.806714409e+15 1.90854501752e-15
1.80713043615e+15 1.90610206815e-15
1.80754665493e+15 1.90881138393e-15
1.80796306549e+15 1.90577178297e-15
1.80837857711e+15 1.90246099823e-15
1.80879537111e+15 1.89901258867e-15
1.80921126543e+15 1.90194957238e-15
1.80962844339e+15 1.90726681488e-15
1.81004472094e+15 1.9037755736e-15
1.8104622834e+15 1.90253078909e-15
1.81087894471e+15 1.89473678184e-15
1.81129579785e+15 1.89386476957e-15
1.81171284294e+15 1.89331339306e-15
1.81213008012e+15 1.8865391934e-15
1.81254750953e+15 1.89047245415e-15
1.81296513129e+15 1.8901958747e-15
1.81338184867e+15 1.89147476977e-15
1.81379985504e+15 1.89416540568e-15
1.81421805416e+15 1.89174014702e-15
1.81463534778e+15 1.89556999581e-15
1.81505283341e+15 1.89515416605e-15
1.81547161059e+15 1.89309468748e-15
1.81588948114e+15 1.89267917488e-15
1.81630754411e+15 1.88830101715e-15
1.81672579961e+15 1.89061834059e-15
1.81714424779e+15 1.89234138771e-15
1.81756288877e+15 1.89242488549e-15
1.8179817227e+15 1.8911893268e-15
1.81839964674e+15 1.88954763341e-15
1.81881886644e+15 1.89639799511e-15
1.81923717551e+15 1.89588918153e-15
1.81965678152e+15 1.89524180063e-15
1.82007547614e+15 1.89582134472e-15
1.82049436349e+15 1.89485833386e-15
1.8209134437e+15 1.8965691929e-15
1.82133382341e+15 1.90076674332e-15
1.82175218321e+15 1.89839981432e-15
1.82217184279e+15 1.89938083434e-15
1.82259169575e+15 1.90814018116e-15
1.82301174224e+15 1.91440425948e-15
1.82343087332e+15 1.92251708136e-15
1.82385130675e+15 1.92542503585e-15
1.82427082402e+15 1.92860293274e-15
1.82469164492e+15 1.93475336175e-15
1.8251115489e+15 1.93814835014e-15
1.82553164619e+15 1.93739168485e-15
1.82595193691e+15 1.94190773741e-15
1.8263724212e+15 1.94921177628e-15
1.8267930992e+15 1.94583783392e-15
1.82721397104e+15 1.94624663522e-15
1.82763503685e+15 1.95385161001e-15
1.82805518207e+15 1.95349313837e-15
1.82847663571e+15 1.9535814037e-15
1.82889716801e+15 1.95717512783e-15
1.82931901002e+15 1.96089723221e-15
1.82973992992e+15 1.96232885395e-15
1.83016104357e+15 1.95918299657e-15
1.83058235111e+15 1.95828129054e-15
1.83100385266e+15 1.95966545593e-15
1.83142666717e+15 1.96064216173e-15
1.83184743834e+15 1.96292062775e-15
1.83226952275e+15 1.961882104e-15
1.83269180171e+15 1.96142545979e-15
1.83311427535e+15 1.95895649035e-15
1.83353582243e+15 1.95573178014e-15
1.83395756343e+15 1.951571288e-15
1.83438062091e+15 1.94826000931e-15
1.83480275068e+15 1.9486133304e-15
1.83522507478e+15 1.9470028232e-15
1.83564759333e+15 1.94713220796e-15
1.83607030648e+15 1.94561176673e-15
1.83649321436e+15 1.94449305138e-15
1.8369163171e+15 1.93914450215e-15
1.83733961485e+15 1.93593666474e-15
1.83776310772e+15 1.93735790511e-15
1.83818566878e+15 1.93531113709e-15
1.83860955181e+15 1.93312992497e-15
1.83903250225e+15 1.92690966683e-15
1.83945564733e+15 1.92811032708e-15
1.83988011634e+15 1.926466227e-15
1.8403036516e+15 1.92628944089e-15
1.84072738191e+15 1.92540269007e-15
1.84115130739e+15 1.9238956034e-15
1.84157542817e+15 1.91835764014e-15
1.84199861263e+15 1.91920334389e-15
1.84242312391e+15 1.91761083166e-15
1.84284783091e+15 1.91278945794e-15
1.84327160042e+15 1.90868182241e-15
1.84369669873e+15 1.90842058798e-15
1.84412085877e+15 1.90935423782e-15
1.84454521403e+15 1.9082991632e-15
1.84497090005e+15 1.91028783122e-15
1.84539564665e+15 1.90971741174e-15
1.84582058887e+15 1.90892640869e-15
1.84624572683e+15 1.90646048642e-15
1.84666992316e+15 1.90452729122e-15
1.84709545251e+15 1.90109558268e-15
1.84752117801e+15 1.9028166733e-15
1.84794596071e+15 1.90810183342e-15
1.8483720784e+15 1.90682635178e-15
1.84879725251e+15 1.89931169185e-15
1.84922376294e+15 1.8953160585e-15
1.84964932901e+15 1.89277513125e-15
1.85007509099e+15 1.89458181529e-15
1.85050104903e+15 1.89485052152e-15
1.85092720326e+15 1.89634638279e-15
1.85135355382e+15 1.89538538511e-15
1.85178010083e+15 1.89061259703e-15
1.85220684444e+15 1.89131819546e-15
1.85263263991e+15 1.88847897479e-15
1.85305977659e+15 1.88765222969e-15
1.85348596434e+15 1.88512226208e-15
1.85391349464e+15 1.88919283106e-15
1.85434007523e+15 1.89221268075e-15
1.85476685217e+15 1.89011906895e-15
1.8551938256e+15 1.88680442032e-15
1.85562214423e+15 1.88680620179e-15
1.85604836248e+15 1.8894289887e-15
1.8564759262e+15 1.89339788759e-15
1.85690368696e+15 1.89195917185e-15
1.85733164488e+15 1.88917096238e-15
1.8577586489e+15 1.88743190682e-15
1.85818700104e+15 1.88342871889e-15
1.85861439849e+15 1.87882201736e-15
1.8590431454e+15 1.87473833425e-15
1.85947093682e+15 1.87478838532e-15
1.85989892516e+15 1.87857322379e-15
1.86032711057e+15 1.88170275405e-15
1.86075549318e+15 1.88478541036e-15
1.86118407313e+15 1.88166196763e-15
1.86161285054e+15 1.88296304082e-15
1.86204182557e+15 1.88153219216e-15
1.86247099834e+15 1.87607373653e-15
1.86289921139e+15 1.86746147218e-15
1.86332877952e+15 1.87053859678e-15
1.86375738714e+15 1.87058672829e-15
1.86418619199e+15 1.86946685905e-15
1.86461635393e+15 1.86951192673e-15
1.86504555417e+15 1.86627579898e-15
1.86547495204e+15 1.86891398504e-15
1.86590454768e+15 1.87409535642e-15
1.86633434123e+15 1.87340483895e-15
1.86676433282e+15 1.87094659207e-15
1.86719335965e+15 1.87099193916e-15
1.8676237472e+15 1.86956971458e-15
1.86805433321e+15 1.87008576073e-15
1.86848395326e+15 1.87352958258e-15
1.86891377096e+15 1.86926956407e-15
1.86934495208e+15 1.86612847591e-15
1.86977516604e+15 1.86587151099e-15
1.87020557807e+15 1.86265010179e-15
1.8706361883e+15 1.86320961149e-15
1.87106699687e+15 1.85973369803e-15
1.87149800391e+15 1.86445400443e-15
1.87192920957e+15 1.86410968062e-15
1.87236061398e+15 1.86423652916e-15
1.87279104736e+15 1.86744942373e-15
1.87322284914e+15 1.86157869707e-15
1.87365367909e+15 1.85849709741e-15
1.8740858788e+15 1.85413201933e-15
1.87451710587e+15 1.8550322193e-15
1.87494853143e+15 1.85370848377e-15
1.87538015563e+15 1.85490592029e-15
1.87581197859e+15 1.85870645043e-15
1.87624400047e+15 1.86318579851e-15
1.87667622139e+15 1.86143176588e-15
1.87710864149e+15 1.85950818666e-15
1.87754126092e+15 1.85886447071e-15
1.87797290339e+15 1.85587990871e-15
1.87840592133e+15 1.84642248109e-15
1.8788379615e+15 1.84838262781e-15
1.8792713785e+15 1.85148676272e-15
1.87970381694e+15 1.85680105688e-15
1.88013645443e+15 1.86015463343e-15
1.88056929112e+15 1.86112533788e-15
1.88100232716e+15 1.85585204551e-15
1.88143556266e+15 1.85656797599e-15
1.88186899778e+15 1.85660382517e-15
1.88230263265e+15 1.85562127243e-15
1.88273528503e+15 1.86002463023e-15
1.88316931927e+15 1.85700654146e-15
1.88360355368e+15 1.85809848182e-15
1.88403680437e+15 1.85584713854e-15
1.88447025442e+15 1.85905525555e-15
1.88490508906e+15 1.86585217324e-15
1.88533893876e+15 1.86541625045e-15
1.88577298823e+15 1.86392384925e-15
1.88620723761e+15 1.8617565169e-15
1.88664168702e+15 1.86275653106e-15
1.88707633661e+15 1.86265801022e-15
1.88750999814e+15 1.86445915116e-15
1.88794504796e+15 1.86768894276e-15
1.88838029837e+15 1.86834493515e-15
1.88881455948e+15 1.87300305585e-15
1.88925021095e+15 1.87521235999e-15
1.88968487231e+15 1.87312956935e-15
1.89011973371e+15 1.87306685352e-15
1.89055479531e+15 1.87771185781e-15
1.89099125e+15 1.87554260155e-15
1.89142671294e+15 1.87711504632e-15
1.89186237649e+15 1.87965098453e-15
1.89229704635e+15 1.88080166431e-15
1.89273311097e+15 1.88601662193e-15
1.89316937662e+15 1.88623745881e-15
1.89360464734e+15 1.88838739882e-15
1.89404131489e+15 1.89513954774e-15
1.89447698671e+15 1.89598442879e-15
1.89491405672e+15 1.89523543031e-15
1.89535013017e+15 1.89678931921e-15
1.89578640438e+15 1.89558195913e-15
1.89622287947e+15 1.88940244633e-15
1.8966595556e+15 1.90093758209e-15
1.89709643289e+15 1.9043205161e-15
1.89753351149e+15 1.91066251374e-15
1.89797079153e+15 1.91532965558e-15
1.89840707102e+15 1.91920219047e-15
1.89884475382e+15 1.9194843512e-15
1.89928143523e+15 1.92268375401e-15
1.89971952134e+15 1.92441999597e-15
1.90015660524e+15 1.92798749073e-15
1.90059389031e+15 1.93205023277e-15
1.90103137668e+15 1.92837549719e-15
1.90147027054e+15 1.93430069953e-15
1.90190695394e+15 1.94437850518e-15
1.90234504509e+15 1.95253410891e-15
1.9027833381e+15 1.95503765939e-15
1.90322183313e+15 1.95675015563e-15
1.90366053031e+15 1.96098958298e-15
1.9040982204e+15 1.96506120638e-15
1.90453732174e+15 1.97152849699e-15
1.90497541516e+15 1.97505202801e-15
1.90541492121e+15 1.98005903197e-15
1.90585341851e+15 1.98675930802e-15
1.90629211768e+15 1.98952484303e-15
1.90673101887e+15 1.99212188964e-15
1.9071701222e+15 1.99632695271e-15
1.90760942782e+15 2.00717515161e-15
1.90804893588e+15 2.01095543387e-15
1.90848743155e+15 2.01898308634e-15
1.90892734432e+15 2.02390768843e-15
1.90936624387e+15 2.02718114113e-15
1.90980656192e+15 2.03559769961e-15
1.91024586591e+15 2.04512020044e-15
1.9106865898e+15 2.04281866887e-15
1.91112629879e+15 2.04965381952e-15
1.91156621021e+15 2.06174525569e-15
1.91200632419e+15 2.07160550762e-15
1.91244664089e+15 2.08079872677e-15
1.91288716043e+15 2.0864925343e-15
1.91332788296e+15 2.08955366524e-15
1.91376880861e+15 2.09970852454e-15
1.9142087153e+15 2.10710868443e-15
1.91465004707e+15 2.12281895446e-15
1.91509035902e+15 2.13200292526e-15
1.91553209747e+15 2.13794007927e-15
1.91597281525e+15 2.14866262903e-15
1.91641373588e+15 2.16047923543e-15
1.91685608512e+15 2.17142276681e-15
1.91729741241e+15 2.18043724237e-15
1.91773894298e+15 2.19246597252e-15
1.91818067695e+15 2.20742311191e-15
1.91862138657e+15 2.21967469027e-15
1.91906352721e+15 2.2344001502e-15
1.91950587167e+15 2.24287206869e-15
1.91994719052e+15 2.26087636348e-15
1.92038994249e+15 2.27714930985e-15
1.92083166799e+15 2.29833697455e-15
1.92127482804e+15 2.30916252556e-15
1.92171696076e+15 2.32168912761e-15
1.92215929703e+15 2.33729415756e-15
1.92260183697e+15 2.35434742123e-15
1.92304458073e+15 2.37085605484e-15
1.92348752846e+15 2.39140981857e-15
1.92393068028e+15 2.41161915592e-15
1.92437403634e+15 2.43339147384e-15
1.92481636097e+15 2.44784624833e-15
1.92526012537e+15 2.46686437918e-15
1.92570285747e+15 2.49004068469e-15
1.92614703078e+15 2.51833500619e-15
1.92659017093e+15 2.54765818809e-15
1.92703351503e+15 2.57590158921e-15
1.92747830246e+15 2.6012433963e-15
1.92792205546e+15 2.61932842702e-15
1.92836601282e+15 2.64083045595e-15
1.9288101747e+15 2.66792564311e-15
1.9292532997e+15 2.6824035381e-15
1.92969787046e+15 2.71905623851e-15
1.93014264615e+15 2.75289144648e-15
1.93058762693e+15 2.78564646739e-15
1.9310315691e+15 2.81708462661e-15
1.93147695989e+15 2.84848931833e-15
1.93192131121e+15 2.87129310296e-15
1.93236586704e+15 2.89584549593e-15
1.9328106275e+15 2.89990239936e-15
1.93325559275e+15 2.86029582977e-15
1.93370201018e+15 2.88071428295e-15
1.93414613816e+15 2.89593923297e-15
1.9345917186e+15 2.91885355671e-15
1.9350375044e+15 2.93664965506e-15
1.93548349568e+15 2.9509389405e-15
1.93592844246e+15 2.96305305767e-15
1.93637484458e+15 2.96393107669e-15
1.93682020132e+15 2.97486463792e-15
1.93726701484e+15 2.97669535771e-15
1.93771278212e+15 2.96628216144e-15
1.93815875458e+15 2.96535721069e-15
1.93860493238e+15 2.96307285126e-15
1.93905131565e+15 2.95143865483e-15
1.93949790454e+15 2.95275580407e-15
1.93994469918e+15 2.94345082256e-15
1.94039169973e+15 2.93068162302e-15
1.94083890632e+15 2.90408213511e-15
1.94128506202e+15 2.88333092345e-15
1.94173268055e+15 2.86705750076e-15
1.94217924731e+15 2.84243694787e-15
1.94262727834e+15 2.82651405077e-15
1.94307425673e+15 2.81140450539e-15
1.94352144086e+15 2.7897843889e-15
1.94396883087e+15 2.7630145307e-15
1.94441642691e+15 2.73841446286e-15
1.9448642291e+15 2.71149251299e-15
1.94531223761e+15 2.6893987602e-15
1.94576045256e+15 2.67097565071e-15
1.9462088741e+15 2.64872085301e-15
1.94665750238e+15 2.62981630546e-15
1.94710507293e+15 2.64160661542e-15
1.94755411452e+15 2.62153266415e-15
1.9480020975e+15 2.60124219595e-15
1.94845028662e+15 2.57503302418e-15
1.94889868202e+15 2.54425833329e-15
1.94934855138e+15 2.52212770118e-15
1.94979736036e+15 2.5143665191e-15
1.95024637605e+15 2.49246922813e-15
1.95069559859e+15 2.4659714593e-15
1.95114375827e+15 2.44806498184e-15
1.95159339436e+15 2.42843523341e-15
1.95204323774e+15 2.4120956012e-15
1.95249201692e+15 2.39640399117e-15
1.95294227471e+15 2.38458366026e-15
1.95339146741e+15 2.3649799222e-15
1.95384214018e+15 2.34853910779e-15
1.95429174698e+15 2.32503442651e-15
1.95474156076e+15 2.30819614805e-15
1.95519158164e+15 2.29349507355e-15
1.95564180978e+15 2.27758892379e-15
1.95609224532e+15 2.26613401131e-15
1.95654288839e+15 2.25037140363e-15
1.95699373916e+15 2.23885966794e-15
1.95744351967e+15 2.22194918831e-15
1.95789478565e+15 2.2093622263e-15
1.95834625975e+15 2.1976480768e-15
1.95879666225e+15 2.18520284396e-15
1.95924727198e+15 2.17406004541e-15
1.95969937011e+15 2.16319784483e-15
1.96015039531e+15 2.14726402662e-15
1.96060162816e+15 2.13783277435e-15
1.96105306882e+15 2.12751091596e-15
1.96150471741e+15 2.11247260546e-15
1.96195657409e+15 2.09779877553e-15
1.962408639e+15 2.08703938453e-15
1.96286091229e+15 2.07656222653e-15
1.96331210833e+15 2.07213866983e-15
1.9637647982e+15 2.05867661824e-15
1.96421640994e+15 2.04857819599e-15
1.96466951697e+15 2.03451526785e-15
1.96512154497e+15 2.02108984169e-15
1.96557378103e+15 2.02167665466e-15
1.96602622527e+15 2.00962873421e-15
1.96647887786e+15 1.99630906217e-15
1.96693173893e+15 1.9871953783e-15
1.96738480862e+15 1.97366411081e-15
1.96783808709e+15 1.96491718958e-15
1.96829157448e+15 1.95439368035e-15
1.96874527092e+15 1.94163086512e-15
1.96919788309e+15 1.93252397793e-15
1.96965199749e+15 1.9219893307e-15
1.97010502672e+15 1.91301476272e-15
1.97055826439e+15 1.90207445353e-15
1.97101300651e+15 1.89674913909e-15
1.97146666211e+15 1.88404690031e-15
1.97192052658e+15 1.87823374749e-15
1.97237460007e+15 1.87176876355e-15
1.97282888273e+15 1.86608123341e-15
1.97502110707e+15 1.92735145172e-15
1.98310706948e+15 1.87898617468e-15
1.99125951378e+15 1.82531414914e-15
1.99947926328e+15 1.78878435754e-15
2.0077671549e+15 1.7247675135e-15
2.01612403955e+15 1.69584098568e-15
2.02455078231e+15 1.66971407784e-15
2.03304826282e+15 1.65265768163e-15
2.04161737554e+15 1.63762981886e-15
2.05025903007e+15 1.63601866524e-15
2.05897415149e+15 1.62447044316e-15
2.06776368065e+15 1.62115819179e-15
2.07662857455e+15 1.64475671577e-15
2.08556980669e+15 1.63019328133e-15
2.09458836738e+15 1.66555362005e-15
2.10368526414e+15 1.68927981711e-15
2.11286152208e+15 1.74355362675e-15
2.12211818427e+15 1.82315531364e-15
2.13145631213e+15 1.89763891571e-15
2.14087698586e+15 1.94775754733e-15
2.15038130483e+15 1.94035405545e-15
2.15997038804e+15 1.89699580524e-15
2.1696453745e+15 1.82107895921e-15
2.17940742375e+15 1.75229490409e-15
